    0.74459865E+00
   -0.94091421E-02
    0.13104599E-02
  300
  5.21485937E+05
  5.18510736E+05
  5.15710621E+05
  5.13127219E+05
  5.10802156E+05
  5.08704114E+05
  5.06834534E+05
  5.05228913E+05
  5.03939539E+05
  5.03019433E+05
  5.02393508E+05
  5.02044922E+05
  5.01993414E+05
  5.02517379E+05
  5.03736824E+05
  5.05404153E+05
  5.07466262E+05
  5.09867670E+05
  5.12420688E+05
  5.15191021E+05
  5.18259124E+05
  5.21479097E+05
  5.24910196E+05
  5.28601934E+05
  5.32421054E+05
  5.35916744E+05
  5.38685083E+05
  5.40342349E+05
  5.40748738E+05
  5.40092690E+05
  5.38730556E+05
  5.36788124E+05
  5.34215518E+05
  5.30854926E+05
  5.26439367E+05
  5.20925432E+05
  5.14584166E+05
  5.07795710E+05
  5.00947240E+05
  4.93947183E+05
  4.86741123E+05
  4.79351220E+05
  4.71822437E+05
  4.64114793E+05
  4.56248066E+05
  4.48288844E+05
  4.40482887E+05
  4.33126846E+05
  4.26146226E+05
  4.19366147E+05
  4.12484453E+05
  4.05595189E+05
  3.98859018E+05
  3.92217901E+05
  3.85655082E+05
  3.79127141E+05
  3.72688649E+05
  3.66187596E+05
  3.59712698E+05
  3.53397974E+05
  3.47129547E+05
  3.40871858E+05
  3.34672884E+05
  3.28508260E+05
  3.22396992E+05
  3.16313798E+05
  3.10321409E+05
  3.04309313E+05
  2.98385876E+05
  2.92680052E+05
  2.87044735E+05
  2.81502089E+05
  2.76096313E+05
  2.70812232E+05
  2.65685129E+05
  2.60728979E+05
  2.55980901E+05
  2.51340841E+05
  2.46597042E+05
  2.41814561E+05
  2.36961161E+05
  2.32073404E+05
  2.27150824E+05
  2.22268325E+05
  2.17441205E+05
  2.12791640E+05
  2.08344809E+05
  2.04232228E+05
  2.00515228E+05
  1.97251281E+05
  1.94555448E+05
  1.92560596E+05
  1.91438842E+05
  1.91379751E+05
  1.92579745E+05
  1.95057331E+05
  1.98868248E+05
  2.04200882E+05
  2.10215597E+05
  2.15860265E+05
  2.20734240E+05
  2.22898093E+05
  2.21040333E+05
  2.10786903E+05
  2.10396959E+05
  2.65443156E+05
  3.45486275E+05
  3.93651539E+05
  3.98523749E+05
  3.37890278E+05
  2.16258205E+05
  1.41831886E+05
  8.07699875E+04
